subject_name,course_name,absolute_course_url
Health & Medicine Courses,أساسيات تغذية الإنسان,https://www.classcentral.com/course/rwaq-----4837
Health & Medicine Courses,Deafness in the 21st Century,https://www.classcentral.com/course/deafness-3789
Health & Medicine Courses,صحة قلبك,https://www.classcentral.com/course/edraak---4120
Health & Medicine Courses,Cancer Immunotherapy: a Step Change in Cancer Treatment,https://www.classcentral.com/course/cancer-immunotherapy-5192
Health & Medicine Courses,الأخطاء المهنيه الطبيه خطر يهدد العالم !! هل من سبيل لتقليلها؟,https://www.classcentral.com/course/rwaq------------6066
Social Sciences Courses,Правовое обеспечение бизнеса в России,https://www.classcentral.com/course/pravovoye-obespecheniye-biznesa-12149
Social Sciences Courses,Copyright Law in the Music Business,https://www.classcentral.com/course/copyright-law-music-business-11595
Social Sciences Courses,"Drugs, drug use, drug policy and health",https://www.classcentral.com/course/drugs-11600
Social Sciences Courses,Business Opportunities and Risks in a Globalized Economy,https://www.classcentral.com/course/business-opportunities-and-risks-in-a-gl-11467
Social Sciences Courses,Logic for Economists,https://www.classcentral.com/course/logic-for-economists-11772
Social Sciences Courses,"Comercio, Inmigración y Tipos de Cambio en un Mundo Globalizado",https://www.classcentral.com/course/comercio-inmigracion-tipos-de-cambio-12290
Social Sciences Courses,Global sustainability and corporate social responsibility: Be sustainable,https://www.classcentral.com/course/global-sustainability-be-sustainable-13288
Social Sciences Courses,Feminism and Social Justice,https://www.classcentral.com/course/feminism-social-justice-13290
Social Sciences Courses,Теория Лжи. Профайлинг,https://www.classcentral.com/course/teoriya-lzhi-profajling-13634
Social Sciences Courses,Политическая география,https://www.classcentral.com/course/politicheskaya-geografiya-13661
Social Sciences Courses,Studying Cities: Social Science Methods for Urban Research,https://www.classcentral.com/course/studying-cities-social-science-methods-f-13837
Social Sciences Courses,When Disaster Meets Conflict,https://www.classcentral.com/course/whendisastermeetsconflict-17360
Social Sciences Courses,فهم صنع السياسات الاقتصادية,https://www.classcentral.com/course/economic-policy-ar-13295
Social Sciences Courses,Gestión integral del riesgo de desastres,https://www.classcentral.com/course/gestion-riesgo-16921
Social Sciences Courses,Privacy in the USA,https://www.classcentral.com/course/privacy-laws-us-15207
Social Sciences Courses,Российское предпринимательское право,https://www.classcentral.com/course/rus-business-law-15168
Health & Medicine Courses,دليل لاستخدام تكنولوجيا و تطبيقات الهاتف الذكي في الممارسة الطبية و التعلم المستمر,https://www.classcentral.com/course/rwaq---------------6068
Health & Medicine Courses,The Impact of Nursing,https://www.classcentral.com/course/futurelearn-the-impact-of-nursing-3160
Health & Medicine Courses,Midwifery Science for Midwifery Practice,https://www.classcentral.com/course/open-education-by-blackboard-midwifery-science-for-midwifery-practice-6053
Health & Medicine Courses,Contrôler une épidémie de maladies infectieuses émergentes,https://www.classcentral.com/course/france-universite-numerique-controler-une-epidemie-de-maladies-infectieuses-emergentes-1877
Health & Medicine Courses,了解药物以及成瘾,https://www.classcentral.com/course/futurelearn--5739
Health & Medicine Courses,impAct de la décision sur la santé et la sécurité au travail,https://www.classcentral.com/course/canvas-network-impact-de-la-decision-sur-la-sante-et-la-securite-au-travail-2619
Health & Medicine Courses,"Simulation en Santé, des principes aux applications",https://www.classcentral.com/course/france-universite-numerique-simulation-en-sante-des-principes-aux-applications-10918
Health & Medicine Courses,Introduction to Osteopathic Medicine,https://www.classcentral.com/course/canvas-network-introduction-to-osteopathic-medicine-6077
Health & Medicine Courses,English for Nurses: A Language Learning Community,https://www.classcentral.com/course/canvas-network-english-for-nurses-a-language-learning-community-6138
Health & Medicine Courses,Exploration of SNOMED CT Basics,https://www.classcentral.com/course/independent-exploration-of-snomed-ct-basics-2019
Health & Medicine Courses,Falling Down - Older People and Problematic Substance Use,https://www.classcentral.com/course/open-education-by-blackboard-falling-down-older-people-and-problematic-substance-use-4136
Health & Medicine Courses,"Understanding Autism, Asperger's & ADHD",https://www.classcentral.com/course/canvas-network-understanding-autism-asperger-s-adhd-6276
Health & Medicine Courses,La Seguridad del Paciente,https://www.classcentral.com/course/miriadax-la-seguridad-del-paciente-1888
Health & Medicine Courses,Breast Density Notification: Educating Primary Care Providers for Better Healthcare Delivery,https://www.classcentral.com/course/canvas-network-breast-density-notification-educating-primary-care-providers-for-better-healthcare-delivery-3860
Health & Medicine Courses,"Triunfa con SEP: El modelo para mejorar la salud, los negocios y la vida",https://www.classcentral.com/course/miriadax-triunfa-con-sep-el-modelo-para-mejorar-la-salud-los-negocios-y-la-vida-6551
Health & Medicine Courses,Preparing for a Career in Nursing,https://www.classcentral.com/course/canvas-network-preparing-for-a-career-in-nursing-5783
Social Sciences Courses,Transforming Communities,https://www.classcentral.com/course/transforming-communities-17006
Social Sciences Courses,Supporting Parents of a Newborn Baby,https://www.classcentral.com/course/supporting-parents-newborn-baby-12810
Social Sciences Courses,"Introduction to Self-Determination Theory: An approach to motivation, development and wellness",https://www.classcentral.com/course/self-determination-theory-13094
Social Sciences Courses,Anticorrupción: Introducción a conceptos y perspectiva práctica,https://www.classcentral.com/course/anticorrupcion-introduccion-14490
Social Sciences Courses,Privacy in the Western World,https://www.classcentral.com/course/history-privacy-laws-14411
Social Sciences Courses,Мировая экономика. Основы,https://www.classcentral.com/course/mirovaya-ekonomika-osnovy-19246
Social Sciences Courses,Мировая экономика. Субъекты и ресурсы.,https://www.classcentral.com/course/mirovaya-ekonomika-subyekty-resursy-19247
Social Sciences Courses,Мировая экономика. Ведущие страны - участники,https://www.classcentral.com/course/uchastniki-mirovaya-ekonomika-vedushchiye-strany-19248
Social Sciences Courses,¿Cómo viajamos por la ciudad? Asignación y equilibrio en redes de transporte.,https://www.classcentral.com/course/equilibrio-redes-transporte-19268
Social Sciences Courses,Visual Perception and Visual Illusions,https://www.classcentral.com/course/visualperception-20584
Social Sciences Courses,"Solar Energy Codes, Permitting and Zoning",https://www.classcentral.com/course/solar-energy-codes-permitting-zoning-20862
Social Sciences Courses,Game Theory with Python,https://www.classcentral.com/course/game-theory-with-python-20962
Social Sciences Courses,Earth Economics,https://www.classcentral.com/course/earth-economics-19587
Social Sciences Courses,Privacy & Standardisation Capstone,https://www.classcentral.com/course/privacy-capstone-20110
Social Sciences Courses,International Labour Law,https://www.classcentral.com/course/international-labour-law-20111
Social Sciences Courses,Firearm Purchaser Licensing Teach-Out: The Background Check Policy Not Enough People Are Talking About,https://www.classcentral.com/course/firearm-licensing-17978
Social Sciences Courses,Anti-Racism I,https://www.classcentral.com/course/antiracism-1-21103
Social Sciences Courses,How Technology is Shaping Democracy and the 2020 Election,https://www.classcentral.com/course/technology-shaping-democracy-2020-election-22196
Social Sciences Courses,Корпоративное право для не-юристов,https://www.classcentral.com/course/corporate-law-22487
Social Sciences Courses,American Contract Law I,https://www.classcentral.com/course/contracts-1-12714
Social Sciences Courses,American Contract Law II,https://www.classcentral.com/course/contracts-2-12715
Social Sciences Courses,"Protecting Public Health in a Changing Climate:  A Primer for City, Local, and Regional Action",https://www.classcentral.com/course/climate-change-12527
Social Sciences Courses,"Country Level Economics: Policies, Institutions, and Macroeconomic Performance",https://www.classcentral.com/course/country-level-economics-policies-5404
Social Sciences Courses,Country Level Economics: Macroeconomic Variables and Markets,https://www.classcentral.com/course/country-level-economics-5244
Social Sciences Courses,手把手教你心理咨询：谈话的艺术,https://www.classcentral.com/course/tanhua-yishu-7633
Social Sciences Courses,Диаспоры в глобальной политике,https://www.classcentral.com/course/diaspori-v-globalnoi-politike-19254
Social Sciences Courses,"Making Successful Decisions through the Strategy, Law & Ethics Model",https://www.classcentral.com/course/making-successful-decisions-through-the-strategy--22111
Social Sciences Courses,Défis technologiques des villes intelligentes participatives,https://www.classcentral.com/course/france-universite-numerique-defis-technologiques-des-villes-intelligentes-participatives-10995
Social Sciences Courses,Introduction à la psychologie à l'Université,https://www.classcentral.com/course/france-universite-numerique-introduction-a-la-psychologie-a-l-universite-4987
Social Sciences Courses,Survey Research Methodology,https://www.classcentral.com/course/polimi-open-knowledge-survey-research-methodology-11789
Social Sciences Courses,Why Iowa? A Primer on Primaries and Caucuses Teach-Out,https://www.classcentral.com/course/why-iowa-a-primer-on-primaries-and-caucuses-18026
Social Sciences Courses,Sustainable building design for tropical climates: principles and guidelines for EAC,https://www.classcentral.com/course/polimi-open-knowledge-sustainable-building-design-for-tropical-climates-principles-and-guidelines-for-eac-8816
Social Sciences Courses,Sustainable building design for tropical climates: integrating design of buildings and technology systems,https://www.classcentral.com/course/polimi-open-knowledge-sustainable-building-design-for-tropical-climates-integrating-design-of-buildings-and-technology-systems-8148
Engineering Courses,Drug Delivery: Principles and Engineering,https://www.classcentral.com/course/swayam-drug-delivery-principles-and-engineering-14015
Engineering Courses,Engineering Fracture Mechanics,https://www.classcentral.com/course/swayam-engineering-fracture-mechanics-14035
Engineering Courses,Engineering Mechanics,https://www.classcentral.com/course/swayam-engineering-mechanics-14036
Engineering Courses,Dairy and Food process and products technology,https://www.classcentral.com/course/swayam-dairy-and-food-process-and-products-technology-13980
Engineering Courses,Design of Masonry Structures,https://www.classcentral.com/course/swayam-design-of-masonry-structures-13994
Engineering Courses,Design of Reinforced Concrete Structures,https://www.classcentral.com/course/swayam-design-of-reinforced-concrete-structures-13995
Engineering Courses,Fundamentals of Food Process Engineering,https://www.classcentral.com/course/swayam-fundamentals-of-food-process-engineering-14075
Engineering Courses,Fundamentals of micro and nanofabrication,https://www.classcentral.com/course/swayam-fundamentals-of-micro-and-nanofabrication-14082
Engineering Courses,GPS Surveying,https://www.classcentral.com/course/swayam-gps-surveying-14085
Engineering Courses,Genetic Engineering: Theory and Application,https://www.classcentral.com/course/swayam-genetic-engineering-theory-and-application-14090
Engineering Courses,Geosynthetics Testing Laboratory,https://www.classcentral.com/course/swayam-geosynthetics-testing-laboratory-14094
Engineering Courses,Geotechnical Engineering Laboratory,https://www.classcentral.com/course/swayam-geotechnical-engineering-laboratory-14095
Engineering Courses,Glass In Buildings : Design And Applications,https://www.classcentral.com/course/swayam-glass-in-buildings-design-and-applications-14098
Engineering Courses,Glass Processing Technology,https://www.classcentral.com/course/swayam-glass-processing-technology-14099
Engineering Courses,Global Navigation Satellite Systems And Applications,https://www.classcentral.com/course/swayam-global-navigation-satellite-systems-and-applications-14100
Engineering Courses,Advanced Concrete Technology,https://www.classcentral.com/course/swayam-advanced-concrete-technology-13886
Engineering Courses,Design of steel structures,https://www.classcentral.com/course/swayam-design-of-steel-structures-13997
Engineering Courses,Immunology,https://www.classcentral.com/course/swayam-immunology-14117
Engineering Courses,Industrial Biotechnology,https://www.classcentral.com/course/swayam-industrial-biotechnology-14122
Engineering Courses,Infrared Spectroscopy for Pollution Monitoring,https://www.classcentral.com/course/swayam-infrared-spectroscopy-for-pollution-monitoring-14126
Engineering Courses,Introduction to Aerospace Engineering,https://www.classcentral.com/course/swayam-introduction-to-aerospace-engineering-14143
Engineering Courses,Introduction to Mechanobiology,https://www.classcentral.com/course/swayam-introduction-to-mechanobiology-14157
Engineering Courses,Introduction to Proteogenomics,https://www.classcentral.com/course/swayam-introduction-to-proteogenomics-14161
Engineering Courses,Introduction to Wireless and Cellular Communications,https://www.classcentral.com/course/swayam-introduction-to-wireless-and-cellular-communications-14166
Engineering Courses,Irrigation and Drainage,https://www.classcentral.com/course/swayam-irrigation-and-drainage-14171
Engineering Courses,Mathematical Modeling Of Manufacturing Processes,https://www.classcentral.com/course/swayam-mathematical-modeling-of-manufacturing-processes-14190
Engineering Courses,Matrix Method of Structural Analysis,https://www.classcentral.com/course/swayam-matrix-method-of-structural-analysis-14192
Engineering Courses,Mechanical Unit Operations,https://www.classcentral.com/course/swayam-mechanical-unit-operations-14193
Engineering Courses,Natural Gas Engineering,https://www.classcentral.com/course/swayam-natural-gas-engineering-14207
Engineering Courses,"Op-Amp Practical Applications: Design, Simulation and Implementation",https://www.classcentral.com/course/swayam-op-amp-practical-applications-design-simulation-and-implementation-14216
Engineering Courses,Organic Farming for Sustainable Agricultural Production,https://www.classcentral.com/course/swayam-organic-farming-for-sustainable-agricultural-production-14222
Engineering Courses,Phase Equilibrium Thermodynamics,https://www.classcentral.com/course/swayam-phase-equilibrium-thermodynamics-14231
Engineering Courses,Photogeology in Terrain Evaluation (Part 1 and 2),https://www.classcentral.com/course/swayam-photogeology-in-terrain-evaluation-part-1-and-2-14232
Engineering Courses,Remote Sensing and GIS,https://www.classcentral.com/course/swayam-remote-sensing-and-gis-14272
Engineering Courses,Role of Craft and Technology in Interior - Architecture,https://www.classcentral.com/course/swayam-role-of-craft-and-technology-in-interior-architecture-14277
Engineering Courses,System Design for Sustainability,https://www.classcentral.com/course/swayam-system-design-for-sustainability-14319
Engineering Courses,Technologies For Clean And Renewable Energy Production,https://www.classcentral.com/course/swayam-technologies-for-clean-and-renewable-energy-production-14323
Engineering Courses,Thermal Operations in Food Process Engineering: Theory and Applications,https://www.classcentral.com/course/swayam-thermal-operations-in-food-process-engineering-theory-and-applications-14333
Engineering Courses,Thermal Processing of Foods,https://www.classcentral.com/course/swayam-thermal-processing-of-foods-14334
Engineering Courses,Spectroscopic Techniques for Pharmaceutical and Biopharmaceutical Industries,https://www.classcentral.com/course/swayam-spectroscopic-techniques-for-pharmaceutical-and-biopharmaceutical-industries-14301
Engineering Courses,Strength of Materials,https://www.classcentral.com/course/swayam-strength-of-materials-14308
Engineering Courses,Structural analysis-I,https://www.classcentral.com/course/swayam-structural-analysis-i-14313
Engineering Courses,Switching Circuits and Logic Design,https://www.classcentral.com/course/swayam-switching-circuits-and-logic-design-14318
Engineering Courses,Chemical Engineering Thermodynamics,https://www.classcentral.com/course/swayam-chemical-engineering-thermodynamics-12898
Engineering Courses,Rapid Manufacturing,https://www.classcentral.com/course/swayam-rapid-manufacturing-13019
Engineering Courses,Advances in UHV Transmission and Distribution,https://www.classcentral.com/course/swayam-advances-in-uhv-transmission-and-distribution-12963
Engineering Courses,Manufacturing Strategy,https://www.classcentral.com/course/swayam-manufacturing-strategy-12996
Engineering Courses,Dynamical System and Control,https://www.classcentral.com/course/swayam-dynamical-system-and-control-13005
Engineering Courses,Unit operations of particulate matter,https://www.classcentral.com/course/swayam-unit-operations-of-particulate-matter-14348
Engineering Courses,Theory of Elasticity,https://www.classcentral.com/course/swayam-theory-of-elasticity-20013
Science Courses,"The Land Ethic Reclaimed: Perceptive Hunting, Aldo Leopold, and Conservation",https://www.classcentral.com/course/perceptivehunting-2621
Science Courses,Developing Repeatable Models® to Scale Your Impact,https://www.classcentral.com/course/independent-developing-repeatable-models-to-scale-your-impact-3142
Science Courses,Ten Things Every Engineer Should Know About Materials Science,https://www.classcentral.com/course/canvas-network-ten-things-every-engineer-should-know-about-materials-science-3166
Science Courses,Shale Gas and Fracking: the Politics and Science,https://www.classcentral.com/course/futurelearn-shale-gas-and-fracking-the-politics-and-science-2991
Science Courses,Exploring Space Weather and 5E Instructional Model with NASA MMS Team,https://www.classcentral.com/course/canvas-network-exploring-space-weather-and-5e-instructional-model-with-nasa-mms-team-3169
Science Courses,Mécanique II,https://www.classcentral.com/course/mecanique2-3147
Science Courses,"Water, Civilization, and Nature: Addressing Water Challenges of the 21st Century",https://www.classcentral.com/course/open-education-by-blackboard-water-civilization-and-nature-addressing-water-challenges-of-the-21st-century-1633
Science Courses,Circumpolar Innovation,https://www.classcentral.com/course/canvas-network-circumpolar-innovation-2924
Science Courses,Changing Weather and Climate in the Great Lakes Region,https://www.classcentral.com/course/greatlakesclimate-2877
Science Courses,General Chemistry 大学化学,https://www.classcentral.com/course/chemistry-1210
Science Courses,Universe or Multiverse?,https://www.classcentral.com/course/world-science-u-universe-or-multiverse-3399
Science Courses,Past and Future of Unification,https://www.classcentral.com/course/world-science-u-past-and-future-of-unification-3400
Science Courses,History and Mysteries of the Universe,https://www.classcentral.com/course/world-science-u-history-and-mysteries-of-the-universe-3401
Science Courses,Inflationary Cosmology,https://www.classcentral.com/course/world-science-u-inflationary-cosmology-3402
Science Courses,Endless Universe: Beyond the Big Bang,https://www.classcentral.com/course/world-science-u-endless-universe-beyond-the-big-bang-3404
Science Courses,Dark Side of the Universe,https://www.classcentral.com/course/world-science-u-dark-side-of-the-universe-3397
Science Courses,ExplorUnivers: à la découverte de l'univers,https://www.classcentral.com/course/france-universite-numerique-explorunivers-a-la-decouverte-de-l-univers-4715
Science Courses,ExplorUnivers: à la découverte de l'univers,https://www.classcentral.com/course/france-universite-numerique-explorunivers-a-la-decouverte-de-l-univers-19226
Business Courses,"Selling Ideas: How to Influence Others, and Get Your Message to Catch On",https://www.classcentral.com/course/edx-selling-ideas-how-to-influence-others-and-get-your-message-to-catch-on-6745
Science Courses,Foundational Neuroscience for Perception and Action,https://www.classcentral.com/course/foundationmedneuro-2718
Science Courses,Sagas and Space - Thinking Space in Viking Age and Medieval Scandinavia,https://www.classcentral.com/course/sagaspace-3240
Science Courses,Oceanography: a key to better understand our world,https://www.classcentral.com/course/canvas-network-oceanography-a-key-to-better-understand-our-world-3383
Science Courses,Oceanografía: una clave para entender mejor nuestro mundo,https://www.classcentral.com/course/canvas-network-oceanografia-una-clave-para-entender-mejor-nuestro-mundo-3678
Science Courses,Your Body in the World: Adapting to Your Next Big Adventure,https://www.classcentral.com/course/stanford-openedx-your-body-in-the-world-adapting-to-your-next-big-adventure-1421
Science Courses,基礎光學 I (Introduction to Optics I),https://www.classcentral.com/course/ntuintrooptics-1180
Science Courses,Eagle-Eye Astronomy,https://www.classcentral.com/course/france-universite-numerique-eagle-eye-astronomy-4695
Science Courses,Alien Worlds: The Science of Exoplanet Discovery and Characterization,https://www.classcentral.com/course/edx-alien-worlds-the-science-of-exoplanet-discovery-and-characterization-1832
Science Courses,Bajemos la temperatura - Por qué se debe evitar un planeta 4°C más cálido,https://www.classcentral.com/course/mascalihudoplaneta-3408
Science Courses,Energy and the Earth,https://www.classcentral.com/course/earthenergy-2878
Science Courses,Anatomy and Physiology MOOC,https://www.classcentral.com/course/independent-anatomy-and-physiology-mooc-3757
Science Courses,Sustainable River Basin Management,https://www.classcentral.com/course/swayam-sustainable-river-basin-management-3986
Science Courses,Introduction to Acoustics (Part 1),https://www.classcentral.com/course/acoustics1-2026
Science Courses,Origins of Human Language - Birdsong,https://www.classcentral.com/course/edcast-origins-of-human-language-birdsong-3825
Science Courses,"Neuroscience: Perception, Action and the Brain Capstone",https://www.classcentral.com/course/neurofinalproject-3620
Science Courses,Fundamentals of Energy Resources,https://www.classcentral.com/course/canvas-network-fundamentals-of-energy-resources-1963
Science Courses,Origins of Human Language - Primate Origins of Human Language,https://www.classcentral.com/course/edcast-origins-of-human-language-primate-origins-of-human-language-3826
Science Courses,Climate Change,https://www.classcentral.com/course/climatechange-495
Science Courses,"Science at the Polls: Biology for Voters, Part 1",https://www.classcentral.com/course/edx-science-at-the-polls-biology-for-voters-part-1-2904
Science Courses,Politics and Economics of International Energy,https://www.classcentral.com/course/france-universite-numerique-politics-and-economics-of-international-energy-4615
Business Courses,Marketing Analytics: Data Tools and Techniques,https://www.classcentral.com/course/edx-marketing-analytics-data-tools-and-techniques-6746
Business Courses,"Fundamentals of Digital Marketing, Social Media, and E-Commerce",https://www.classcentral.com/course/edx-fundamentals-of-digital-marketing-social-media-and-e-commerce-5835
Business Courses,Setting Up a Nonprofit Board,https://www.classcentral.com/course/independent-setting-up-a-nonprofit-board-12775
Business Courses,Key Technical Topics in a System Conversion to SAP S/4HANA,https://www.classcentral.com/course/opensap-key-technical-topics-in-a-system-conversion-to-sap-s-4hana-17281
Business Courses,New Product Development,https://www.classcentral.com/course/edx-new-product-development-12804
Business Courses,The Value of Business Models,https://www.classcentral.com/course/edx-the-value-of-business-models-7296
Business Courses,Business Model Implementation,https://www.classcentral.com/course/edx-business-model-implementation-7298
Business Courses,Business Model Testing,https://www.classcentral.com/course/edx-business-model-testing-7299
Business Courses,How to Design a Successful Business Model,https://www.classcentral.com/course/edx-how-to-design-a-successful-business-model-7300
Business Courses,Creating a Theory of Change,https://www.classcentral.com/course/independent-creating-a-theory-of-change-17133
Business Courses,You Can Innovate: User  Innovation & Entrepreneurship,https://www.classcentral.com/course/edx-you-can-innovate-user-innovation-entrepreneurship-7816
Business Courses,The Power of Experience Management,https://www.classcentral.com/course/opensap-the-power-of-experience-management-17279
Business Courses,DO Your Venture: Entrepreneurship For Everyone,https://www.classcentral.com/course/edx-do-your-venture-entrepreneurship-for-everyone-6358
Business Courses,Introduction to Oil Country Tubular Goods (OCTG),https://www.classcentral.com/course/edx-introduction-to-oil-country-tubular-goods-octg-3724
Business Courses,Leadership: Ten Rules for Impact and Meaning,https://www.classcentral.com/course/independent-leadership-ten-rules-for-impact-and-meaning-3909
Business Courses,Fundraising Strategies,https://www.classcentral.com/course/independent-fundraising-strategies-11966
Business Courses,Establishing Effective Partnerships,https://www.classcentral.com/course/independent-establishing-effective-partnerships-13283
Business Courses,La gestion des ressources humaines,https://www.classcentral.com/course/edx-la-gestion-des-ressources-humaines-17238
Business Courses,The Iterative Innovation Process,https://www.classcentral.com/course/edx-the-iterative-innovation-process-929
Business Courses,Results-Based Financing,https://www.classcentral.com/course/independent-results-based-financing-11969
Science Courses,Responsabilidad social y memorias de sostenibilidad/ Gizarte Erantzukizuna eta jasangarritasun txostenak,https://www.classcentral.com/course/miriadax-responsabilidad-social-y-memorias-de-sostenibilidad-gizarte-erantzukizuna-eta-jasangarritasun-txostenak-3867
Science Courses,Forests and Humans: From the Midwest to Madagascar,https://www.classcentral.com/course/forestshumans-2879
Science Courses,Gestión de la Información Científica en Abierto,https://www.classcentral.com/course/miriadax-gestion-de-la-informacion-cientifica-en-abierto-1694
Science Courses,究極のナノマシンを作る／ナノ物質の不思議な世界 (ga043),https://www.classcentral.com/course/gacco---ga043-3865
Science Courses,Renewable Energy Innovation MOOC,https://www.classcentral.com/course/independent-renewable-energy-innovation-mooc-4776
Science Courses,Exercise Physiology: Understanding the Athlete Within,https://www.classcentral.com/course/exphys-497
Science Courses,Fairness and Nature: When Worlds Collide,https://www.classcentral.com/course/futurelearn-fairness-and-nature-when-worlds-collide-1251
Science Courses,"Science at the Polls: Biology for Voters, Part 2",https://www.classcentral.com/course/edx-science-at-the-polls-biology-for-voters-part-2-3652
Science Courses,علم الاستراتيجية,https://www.classcentral.com/course/rwaq----4834
Science Courses,Cracking Mechanics: Further Maths for Engineers,https://www.classcentral.com/course/futurelearn-cracking-mechanics-further-maths-for-engineers-2405
Science Courses,Sustainable Mobility,https://www.classcentral.com/course/independent-sustainable-mobility-2674
Science Courses,Climate Change Policy and Public Health,https://www.classcentral.com/course/ccandph-2880
Business Courses,Le management,https://www.classcentral.com/course/edx-le-management-17240
Business Courses,Stakeholder Engagement Strategy,https://www.classcentral.com/course/independent-stakeholder-engagement-strategy-15195
Business Courses,Financial Accounting for Corporations,https://www.classcentral.com/course/edx-financial-accounting-for-corporations-9108
Business Courses,Developing an Operating Budget,https://www.classcentral.com/course/independent-developing-an-operating-budget-17931
Business Courses,Unlocking Your Organization's Potential: Capacity Building 101,https://www.classcentral.com/course/independent-unlocking-your-organization-s-potential-capacity-building-101-17932
Business Courses,Analyzing and Visualizing Data with Power BI,https://www.classcentral.com/course/edx-analyzing-and-visualizing-data-with-power-bi-5156
Business Courses,Shaping Work of the Future,https://www.classcentral.com/course/edx-shaping-work-of-the-future-3245
Business Courses,Enabling Entrepreneurs to Shape a Better World,https://www.classcentral.com/course/edx-enabling-entrepreneurs-to-shape-a-better-world-17996
Business Courses,Logística del futuro,https://www.classcentral.com/course/edx-logistica-del-futuro-17244
Business Courses,Epargner et Investir,https://www.classcentral.com/course/epargner-et-investir-6130
Business Courses,Social Media in Healthcare: Opportunities and Challenges,https://www.classcentral.com/course/social-media-in-healthcare-4848
Business Courses,Retail Fundamentals,https://www.classcentral.com/course/edx-retail-fundamentals-8513
Business Courses,Omnichannel Strategy and Management,https://www.classcentral.com/course/edx-omnichannel-strategy-and-management-8519
Business Courses,Developing Breakthrough Innovations with the Three Box Solution,https://www.classcentral.com/course/edx-developing-breakthrough-innovations-with-the-three-box-solution-11328
Business Courses,Executing Breakthrough Innovations with the Three Box Solution,https://www.classcentral.com/course/edx-executing-breakthrough-innovations-with-the-three-box-solution-11329
Business Courses,Inspiring and Motivating Arts and Culture Teams,https://www.classcentral.com/course/edx-inspiring-and-motivating-arts-and-culture-teams-7814
Business Courses,Consumer Behaviour,https://www.classcentral.com/course/edx-consumer-behaviour-17256
Business Courses,Transform Your CRM with SAP C/4HANA Movement,https://www.classcentral.com/course/opensap-transform-your-crm-with-sap-c-4hana-movement-17277
Business Courses,Leadership in the family business,https://www.classcentral.com/course/edx-leadership-in-the-family-business-17377
Business Courses,Fundamentals of Entrepreneurship in the Family Business,https://www.classcentral.com/course/edx-fundamentals-of-entrepreneurship-in-the-family-business-17378
Business Courses,Digital Transformation: Market and Industry Analysis,https://www.classcentral.com/course/edx-digital-transformation-market-and-industry-analysis-13059
Business Courses,Assessment of Work-Related Injury Risks using RAMP I,https://www.classcentral.com/course/edx-assessment-of-work-related-injury-risks-using-ramp-i-11352
Business Courses,Digital Transformation: Strategy,https://www.classcentral.com/course/edx-digital-transformation-strategy-13060
Business Courses,SAP Data Intelligence for Enterprise AI,https://www.classcentral.com/course/opensap-sap-data-intelligence-for-enterprise-ai-17234
Business Courses,Predictive Analytics,https://www.classcentral.com/course/edx-predictive-analytics-4867
Business Courses,Digital Transformation: Leadership,https://www.classcentral.com/course/edx-digital-transformation-leadership-12584
Business Courses,Leadership in a New Era: A Course at Tsinghua SEM by McKinsey |麦肯锡“全球领导力”,https://www.classcentral.com/course/edx-leadership-in-a-new-era-a-course-at-tsinghua-sem-by-mckinsey---10016
Business Courses,Risk Management of Work Related injuries using RAMP II,https://www.classcentral.com/course/edx-risk-management-of-work-related-injuries-using-ramp-ii-11390
Business Courses,Cost of Capital,https://www.classcentral.com/course/edx-cost-of-capital-18147
Computer Science Courses,Homeland Security and Cybersecurity,https://www.classcentral.com/course/homeland-security-cybersecurity-18886
Computer Science Courses,Requirements Engineering: Secure Software  Specifications,https://www.classcentral.com/course/requirements-engineering-secure-software-18520
Computer Science Courses,Internet of Things and AI Cloud,https://www.classcentral.com/course/internet-of-things-18522
Computer Science Courses,Computer Security and Systems Management,https://www.classcentral.com/course/computer-security-systems-management-18528
Computer Science Courses,An Introduction to Programming the Internet of Things (IOT),https://www.classcentral.com/course/iot-18531
Computer Science Courses,Cybersecurity: Developing a Program for Your Business,https://www.classcentral.com/course/cybersecurity-developing-program-for-business-18542
Computer Science Courses,Architecting with Google Kubernetes Engine,https://www.classcentral.com/course/architecting-google-kubernetes-engine-18546
Computer Science Courses,Computational Thinking using Python,https://www.classcentral.com/course/mitx-computational-thinking-using-python-18506
Computer Science Courses,Architecting Hybrid Cloud Infrastructure with Anthos,https://www.classcentral.com/course/architecting-hybrid-cloud-infrastructure-anthos-18515
Computer Science Courses,Networking in Google Cloud,https://www.classcentral.com/course/networking-google-cloud-platform-18516
Computer Science Courses,Applied AI,https://www.classcentral.com/course/ibm-applied-ai-18347
Computer Science Courses,Spatial Computational Thinking,https://www.classcentral.com/course/nus-spatial-computational-thinking-18353
Computer Science Courses,Unlocking Information Security,https://www.classcentral.com/course/israelx-unlocking-information-security-18358
Computer Science Courses,"Internet de las cosas (IoT), Big Data y sus aplicaciones",https://www.classcentral.com/course/urosariox-internet-de-las-cosas-iot-big-data-y-su-18359
Computer Science Courses,IoT: from hardware to practice,https://www.classcentral.com/course/itmox-iot-from-hardware-to-practice-18364
Computer Science Courses,Health Informatics on FHIR,https://www.classcentral.com/course/gtx-health-informatics-on-fhir-18372
Computer Science Courses,Deep Learning,https://www.classcentral.com/course/ibm-deep-learning-18383
